bank_id,bank_name,bank_logo,bank_licence,product_name,product_url,rate_min,rate_max,amount_from,amount_to,period_from,period_to,currency,efficient_rate,is_special_offer,is_online_opening_possible,is_partial_withdrawal_possible,is_replenishment_possible,action_title,action_percent,action_link,capitalization,early_termination_method,rates_min,rates_max
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской (Банки.ру),https://www.banki.ru/products/deposits/deposit/26073/,13.8,13.8,100000,5000000.0,91,91.0,RUB,13.8,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.8,13.8
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской (Банки.ру),https://www.banki.ru/products/deposits/deposit/26076/,12.0,12.0,100000,5000000.0,367,367.0,RUB,12.0,True,True,False,False,,,,нет,по ставке до востребования,12.0,12.0
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской  (Банки.ру),https://www.banki.ru/products/deposits/deposit/26072/,10.5,10.5,100000,5000000.0,31,31.0,RUB,10.5,True,True,False,False,,,,нет,по ставке до востребования,10.5,10.5
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской (Банки.ру),https://www.banki.ru/products/deposits/deposit/26074/,12.75,12.75,100000,5000000.0,181,181.0,RUB,12.75,True,True,False,False,,,,нет,по ставке до востребования,12.75,12.75
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской (Банки.ру),https://www.banki.ru/products/deposits/deposit/26075/,12.5,12.5,100000,5000000.0,271,271.0,RUB,12.5,True,True,False,False,,,,нет,по ставке до востребования,12.5,12.5
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/24585/,13.9,13.9,300000,30000000.0,182,182.0,RUB,13.9,True,True,False,False,,,,нет,по ставке до востребования,13.9,13.9
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/25856/,13.7,13.7,300000,30000000.0,95,95.0,RUB,13.7,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.7,13.7
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад Плюс. Банки.ру,https://www.banki.ru/products/deposits/deposit/26029/,13.6,13.6,300000,30000000.0,95,95.0,RUB,13.6,True,True,False,False,,,,нет,по ставке до востребования,13.6,13.6
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/25816/,13.7,13.7,300000,30000000.0,122,122.0,RUB,13.7,True,True,False,False,,,,нет,по ставке до востребования,13.7,13.7
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/25817/,13.9,13.9,300000,30000000.0,150,150.0,RUB,13.9,True,True,False,False,,,,нет,по ставке до востребования,13.9,13.9
