bank_id,bank_name,bank_logo,bank_licence,product_name,product_url,rate_min,rate_max,amount_from,amount_to,period_from,period_to,currency,efficient_rate,is_special_offer,is_online_opening_possible,is_partial_withdrawal_possible,is_replenishment_possible,action_title,action_percent,action_link,capitalization,early_termination_method,rates_min,rates_max
192890,Реалист Банк,https://static2.banki.ru/ugc/2a/02/be/28/192890.svg,1067,Выгодный Банки.ру,https://www.banki.ru/products/deposits/deposit/25868/,16.15,16.15,100000,,91,91.0,RUB,16.15,False,True,False,False,,,,нет,по ставке до востребования,16.15,16.15
192890,Реалист Банк,https://static2.banki.ru/ugc/2a/02/be/28/192890.svg,1067,Выгодный Банки.ру,https://www.banki.ru/products/deposits/deposit/25869/,15.7,15.7,100000,,181,181.0,RUB,15.7,False,True,False,False,,,,нет,по ставке до востребования,15.7,15.7
619,Банк Жилищного Финансирования,https://static2.banki.ru/ugc/b1/56/48/7b/619.svg,3138,Лидер 3,https://www.banki.ru/products/deposits/deposit/25851/,15.75,15.75,30000,,91,91.0,RUB,15.75,False,True,False,False,,,,нет,по ставке до востребования,15.75,15.75
619,Банк Жилищного Финансирования,https://static2.banki.ru/ugc/b1/56/48/7b/619.svg,3138,Лидер 6,https://www.banki.ru/products/deposits/deposit/25852/,15.25,15.25,30000,,181,181.0,RUB,15.25,False,True,False,False,,,,нет,по ставке до востребования,15.25,15.25
190178,Свой Банк,https://static3.banki.ru/ugc/1f/68/d9/18/190178.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/25294/,15.88,15.88,30000,30000000.0,91,91.0,RUB,16.09,False,True,False,False,,,,есть,по ставке до востребования,16.09,16.09
190178,Свой Банк,https://static3.banki.ru/ugc/1f/68/d9/18/190178.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/25818/,15.39,15.39,30000,30000000.0,121,121.0,RUB,15.69,False,True,False,False,,,,есть,по ставке до востребования,15.69,15.69
190178,Свой Банк,https://static3.banki.ru/ugc/1f/68/d9/18/190178.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/24800/,15.16,15.16,30000,30000000.0,181,181.0,RUB,15.64,False,True,False,False,,,,есть,по ставке до востребования,15.64,15.64
190178,Свой Банк,https://static3.banki.ru/ugc/1f/68/d9/18/190178.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/24801/,9.57,9.57,30000,30000000.0,367,367.0,RUB,10.0,False,True,False,False,,,,есть,по ставке до востребования,10.0,10.0
193364,КАМКОМБАНК,https://static3.banki.ru/ugc/9f/7f/b6/9c/193364.svg,438,Онлайн,https://www.banki.ru/products/deposits/deposit/25700/,15.5,15.5,100000,10000000.0,91,91.0,RUB,15.5,False,True,False,False,,,,нет,по ставке до востребования,15.5,15.5
193364,КАМКОМБАНК,https://static3.banki.ru/ugc/9f/7f/b6/9c/193364.svg,438,Онлайн,https://www.banki.ru/products/deposits/deposit/24460/,15.0,15.0,100000,10000000.0,186,186.0,RUB,15.0,False,True,False,False,,,,нет,по ставке до востребования,15.0,15.0
193364,КАМКОМБАНК,https://static3.banki.ru/ugc/9f/7f/b6/9c/193364.svg,438,Онлайн,https://www.banki.ru/products/deposits/deposit/25701/,13.5,13.5,100000,10000000.0,280,280.0,RUB,13.5,False,True,False,False,,,,нет,по ставке до востребования,13.5,13.5
193364,КАМКОМБАНК,https://static3.banki.ru/ugc/9f/7f/b6/9c/193364.svg,438,Онлайн,https://www.banki.ru/products/deposits/deposit/25702/,13.0,13.0,100000,10000000.0,367,367.0,RUB,13.0,False,True,False,False,,,,нет,по ставке до востребования,13.0,13.0
191928,БыстроБанк,https://static4.banki.ru/ugc/97/76/bf/84/191928.svg,1745,Выгодный–Банки.ру,https://www.banki.ru/products/deposits/deposit/25510/,15.0,15.0,150000,,181,181.0,RUB,15.0,False,True,False,False,,,,нет,по ставке до востребования,15.0,15.0
191928,БыстроБанк,https://static4.banki.ru/ugc/97/76/bf/84/191928.svg,1745,Выгодный–Банки.ру,https://www.banki.ru/products/deposits/deposit/25928/,14.2,14.2,150000,,366,366.0,RUB,14.2,False,True,False,False,,,,нет,по ставке до востребования,14.2,14.2
2764,Газпромбанк,https://static2.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,Ключевой момент,https://www.banki.ru/products/deposits/deposit/25682/,18.0,18.0,500000,15000000.0,1095,1095.0,RUB,18.0,False,True,False,False,,,,нет,по ставке до востребования,15.5,18.0
2764,Газпромбанк,https://static2.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,Новые деньги,https://www.banki.ru/products/deposits/deposit/24560/,16.2,16.2,15000,10000000.0,91,91.0,RUB,16.2,True,True,False,False,,,,нет,по ставке до востребования,8.8,16.2
2764,Газпромбанк,https://static2.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,Накопительный счет,https://www.banki.ru/products/deposits/deposit/19029/,16.5,16.5,5000,1500000.0,1,61.0,RUB,16.5,True,True,True,True,,,,по выбору клиента,на льготных условиях,0.01,16.5
2764,Газпромбанк,https://static2.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,Копить онлайн (в конце срока),https://www.banki.ru/products/deposits/deposit/22483/,15.5,15.5,15000,,91,91.0,RUB,15.5,True,True,False,False,,,,нет,по ставке до востребования,8.8,15.5
2764,Газпромбанк,https://static2.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,В плюсе (в конце срока),https://www.banki.ru/products/deposits/deposit/24638/,16.0,16.0,15000,,91,91.0,RUB,16.0,True,True,False,False,,,,нет,по ставке до востребования,8.8,16.0
