bank_id,bank_name,bank_logo,bank_licence,product_name,product_url,rate_min,rate_max,amount_from,amount_to,period_from,period_to,currency,efficient_rate,is_special_offer,is_online_opening_possible,is_partial_withdrawal_possible,is_replenishment_possible,action_title,action_percent,action_link,capitalization,early_termination_method,rates_min,rates_max
190178,Свой Банк,https://cdn.banki.ru/cdn/bank/190178_modern_logo_url.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/25294/,14.03,14.03,30000,30000000.0,91,91.0,RUB,14.19,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,есть,по ставке до востребования,14.19,14.19
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Максимальный доход_550,https://www.banki.ru/products/deposits/deposit/25866/,12.2,12.2,100000,,550,550.0,RUB,12.2,False,True,False,False,,,,нет,на льготных условиях,12.2,12.2
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Максимальный доход_740,https://www.banki.ru/products/deposits/deposit/25864/,11.7,11.7,100000,,740,740.0,RUB,11.7,False,True,False,False,,,,нет,на льготных условиях,11.7,11.7
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Максимальный доход_1100,https://www.banki.ru/products/deposits/deposit/25865/,10.7,10.7,100000,,1100,1100.0,RUB,10.7,False,True,False,False,,,,нет,на льготных условиях,10.7,10.7
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Максимальный доход (в конце срока),https://www.banki.ru/products/deposits/deposit/14918/,14.6,14.6,100000,,91,91.0,RUB,14.6,False,True,False,False,,,,нет,на льготных условиях,10.7,14.6
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Комфортный NEW,https://www.banki.ru/products/deposits/deposit/23690/,14.5,14.5,1,,30,61.0,RUB,14.5,False,True,True,True,,,,по выбору клиента,на льготных условиях,12.0,14.5
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Комфортный+,https://www.banki.ru/products/deposits/deposit/25824/,14.0,14.0,1000,,30,,RUB,14.0,False,True,True,True,,,,по выбору клиента,на льготных условиях,14.0,14.0
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Максимальный доход (ежемесячно),https://www.banki.ru/products/deposits/deposit/14919/,13.5,13.5,10000,,181,181.0,RUB,13.5,False,True,False,False,,,,нет,на льготных условиях,9.2,13.5
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Доходный год,https://www.banki.ru/products/deposits/deposit/18000/,13.33,13.33,100000,,367,367.0,RUB,13.33,False,True,False,False,,,,нет,по ставке до востребования,13.33,13.33
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Заслуженный,https://www.banki.ru/products/deposits/deposit/25326/,13.0,13.0,5000,,181,181.0,RUB,13.35,False,True,True,True,,,,есть,на льготных условиях,13.35,13.35
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Пенсионный доход,https://www.banki.ru/products/deposits/deposit/14922/,10.0,10.0,5000,,367,367.0,RUB,10.47,False,True,True,True,,,,есть,на льготных условиях,10.47,10.47
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Пополняемый,https://www.banki.ru/products/deposits/deposit/14920/,10.0,10.0,10000,,367,367.0,RUB,10.47,False,True,False,True,,,,есть,по ставке до востребования,10.0,10.47
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Управляемый,https://www.banki.ru/products/deposits/deposit/14921/,9.7,9.7,1400000,,367,367.0,RUB,9.7,False,True,True,True,,,,нет,по ставке до востребования,9.5,9.7
