bank_id,bank_name,bank_logo,bank_licence,product_name,product_url,rate_min,rate_max,amount_from,amount_to,period_from,period_to,currency,efficient_rate,is_special_offer,is_online_opening_possible,is_partial_withdrawal_possible,is_replenishment_possible,action_title,action_percent,action_link,capitalization,early_termination_method,rates_min,rates_max
191928,БыстроБанк,https://cdn.banki.ru/cdn/bank/191928_modern_logo_url.svg,1745,Выгодный-Банки.Ру,https://www.banki.ru/products/deposits/deposit/25510/,13.45,13.45,150000,,181,181.0,RUB,13.45,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,0.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.45,13.45
191928,БыстроБанк,https://cdn.banki.ru/cdn/bank/191928_modern_logo_url.svg,1745,Выгодный-Банки.Ру,https://www.banki.ru/products/deposits/deposit/25928/,13.3,13.3,150000,,366,366.0,RUB,13.3,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,0.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.3,13.3
191928,БыстроБанк,https://cdn.banki.ru/cdn/bank/191928_modern_logo_url.svg,1745,Выгодный-Банки.Ру,https://www.banki.ru/products/deposits/deposit/26145/,13.45,13.45,150000,,271,271.0,RUB,13.45,False,True,False,False,,,,нет,по ставке до востребования,13.45,13.45
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/24585/,13.5,13.5,300000,30000000.0,182,182.0,RUB,13.5,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,0.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.5,13.5
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/25856/,13.4,13.4,300000,30000000.0,95,95.0,RUB,13.4,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.4,13.4
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад Плюс. Банки.ру,https://www.banki.ru/products/deposits/deposit/26029/,13.4,13.4,300000,30000000.0,95,95.0,RUB,13.4,True,True,False,False,,,,нет,по ставке до востребования,13.4,13.4
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/25816/,13.4,13.4,300000,30000000.0,122,122.0,RUB,13.4,True,True,False,False,,,,нет,по ставке до востребования,13.4,13.4
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/25817/,13.5,13.5,300000,30000000.0,150,150.0,RUB,13.5,True,True,False,False,,,,нет,по ставке до востребования,13.5,13.5
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/25029/,10.5,10.5,300000,30000000.0,370,370.0,RUB,10.5,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,0.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,10.5,10.5
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад Плюс. Банки.ру,https://www.banki.ru/products/deposits/deposit/26032/,13.4,13.4,300000,30000000.0,182,182.0,RUB,13.4,True,True,False,False,,,,нет,по ставке до востребования,13.4,13.4
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад Плюс. Банки.ру,https://www.banki.ru/products/deposits/deposit/26030/,13.4,13.4,300000,30000000.0,122,122.0,RUB,13.4,True,True,False,False,,,,нет,по ставке до востребования,13.4,13.4
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад Плюс. Банки.ру,https://www.banki.ru/products/deposits/deposit/26031/,13.4,13.4,300000,30000000.0,150,150.0,RUB,13.4,True,True,False,False,,,,нет,по ставке до востребования,13.4,13.4
9183,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_modern_logo_url.png,2707,Локо-Вклад Плюс. Банки.ру,https://www.banki.ru/products/deposits/deposit/26033/,10.0,10.0,300000,30000000.0,370,370.0,RUB,10.0,True,True,False,False,,,,нет,по ставке до востребования,10.0,10.0
619,Банк Жилищного Финансирования,https://cdn.banki.ru/cdn/bank/619_modern_logo_url.svg,3138,Лидер 3,https://www.banki.ru/products/deposits/deposit/25851/,13.2,13.2,30000,,91,91.0,RUB,13.2,True,True,False,False,,,,нет,по ставке до востребования,13.2,13.2
619,Банк Жилищного Финансирования,https://cdn.banki.ru/cdn/bank/619_modern_logo_url.svg,3138,Лидер 6,https://www.banki.ru/products/deposits/deposit/25852/,12.8,12.8,30000,,181,181.0,RUB,12.8,True,True,False,False,,,,нет,по ставке до востребования,12.8,12.8
