bank_id,bank_name,bank_logo,bank_licence,product_name,product_url,rate_min,rate_max,amount_from,amount_to,period_from,period_to,currency,efficient_rate,is_special_offer,is_online_opening_possible,is_partial_withdrawal_possible,is_replenishment_possible,action_title,action_percent,action_link,capitalization,early_termination_method,rates_min,rates_max
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Максимальный доход_91,https://www.banki.ru/products/deposits/deposit/25847/,13.5,13.5,100000,,91,91.0,RUB,13.5,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.6,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.5,13.5
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Максимальный доход_181,https://www.banki.ru/products/deposits/deposit/25862/,13.3,13.3,100000,,181,181.0,RUB,13.3,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,0.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.3,13.3
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Максимальный доход_367,https://www.banki.ru/products/deposits/deposit/25863/,12.6,12.6,100000,,367,367.0,RUB,12.6,True,True,False,False,,,,нет,на льготных условиях,12.6,12.6
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Максимальный доход_550,https://www.banki.ru/products/deposits/deposit/25866/,12.2,12.2,100000,,550,550.0,RUB,12.2,True,True,False,False,,,,нет,на льготных условиях,12.2,12.2
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Максимальный доход_740,https://www.banki.ru/products/deposits/deposit/25864/,11.7,11.7,100000,,740,740.0,RUB,11.7,True,True,False,False,,,,нет,на льготных условиях,11.7,11.7
9011,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_modern_logo_url.svg,2440,Максимальный доход_1100,https://www.banki.ru/products/deposits/deposit/25865/,10.7,10.7,100000,,1100,1100.0,RUB,10.7,True,True,False,False,,,,нет,на льготных условиях,10.7,10.7
192890,Реалист Банк,https://cdn.banki.ru/cdn/bank/192890_modern_logo_url.svg,1067,Выгодный Банки.ру,https://www.banki.ru/products/deposits/deposit/25868/,13.56,13.56,10000,,91,91.0,RUB,13.56,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.56,13.56
192890,Реалист Банк,https://cdn.banki.ru/cdn/bank/192890_modern_logo_url.svg,1067,Выгодный Банки.ру,https://www.banki.ru/products/deposits/deposit/25869/,13.16,13.16,10000,,181,181.0,RUB,13.16,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,0.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.16,13.16
191928,БыстроБанк,https://cdn.banki.ru/cdn/bank/191928_modern_logo_url.svg,1745,Выгодный-Банки.ру,https://www.banki.ru/products/deposits/deposit/25510/,13.55,13.55,150000,,181,181.0,RUB,13.55,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,0.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.55,13.55
191928,БыстроБанк,https://cdn.banki.ru/cdn/bank/191928_modern_logo_url.svg,1745,Выгодный-Банки.ру,https://www.banki.ru/products/deposits/deposit/25928/,13.3,13.3,150000,,366,366.0,RUB,13.3,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,0.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.3,13.3
