bank_id,bank_name,bank_logo,bank_licence,product_name,product_url,rate_min,rate_max,amount_from,amount_to,period_from,period_to,currency,efficient_rate,is_special_offer,is_online_opening_possible,is_partial_withdrawal_possible,is_replenishment_possible,action_title,action_percent,action_link,capitalization,early_termination_method,rates_min,rates_max
190178,Свой Банк,https://cdn.banki.ru/cdn/bank/190178_modern_logo_url.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/25294/,14.13,14.13,30000,30000000.0,91,91.0,RUB,14.3,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,есть,по ставке до востребования,14.3,14.3
190178,Свой Банк,https://cdn.banki.ru/cdn/bank/190178_modern_logo_url.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/25818/,13.76,13.76,30000,30000000.0,121,121.0,RUB,14.0,True,True,False,False,,,,есть,по ставке до востребования,14.0,14.0
190178,Свой Банк,https://cdn.banki.ru/cdn/bank/190178_modern_logo_url.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/24800/,13.42,13.42,30000,30000000.0,181,181.0,RUB,13.8,True,True,False,False,,,,есть,по ставке до востребования,13.8,13.8
190178,Свой Банк,https://cdn.banki.ru/cdn/bank/190178_modern_logo_url.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/24801/,9.57,9.57,30000,30000000.0,367,367.0,RUB,10.0,True,True,False,False,,,,есть,по ставке до востребования,10.0,10.0
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской (Банки.ру),https://www.banki.ru/products/deposits/deposit/26073/,14.1,14.1,100000,5000000.0,91,91.0,RUB,14.1,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,14.1,14.1
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской  (Банки.ру),https://www.banki.ru/products/deposits/deposit/26072/,10.5,10.5,100000,5000000.0,31,31.0,RUB,10.5,True,True,False,False,,,,нет,по ставке до востребования,10.5,10.5
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской (Банки.ру),https://www.banki.ru/products/deposits/deposit/26074/,12.75,12.75,100000,5000000.0,181,181.0,RUB,12.75,True,True,False,False,,,,нет,по ставке до востребования,12.75,12.75
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской (Банки.ру),https://www.banki.ru/products/deposits/deposit/26075/,12.5,12.5,100000,5000000.0,271,271.0,RUB,12.5,True,True,False,False,,,,нет,по ставке до востребования,12.5,12.5
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской (Банки.ру),https://www.banki.ru/products/deposits/deposit/26076/,12.0,12.0,100000,5000000.0,367,367.0,RUB,12.0,True,True,False,False,,,,нет,по ставке до востребования,12.0,12.0
192890,Реалист Банк,https://cdn.banki.ru/cdn/bank/192890_modern_logo_url.svg,1067,Выгодный Банки.ру,https://www.banki.ru/products/deposits/deposit/25868/,14.01,14.01,10000,,91,91.0,RUB,14.01,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,14.01,14.01
