bank_id,bank_name,bank_logo,bank_licence,product_name,product_url,rate_min,rate_max,amount_from,amount_to,period_from,period_to,currency,efficient_rate,is_special_offer,is_online_opening_possible,is_partial_withdrawal_possible,is_replenishment_possible,action_title,action_percent,action_link,capitalization,early_termination_method,rates_min,rates_max
619,Банк Жилищного Финансирования,https://cdn.banki.ru/cdn/bank/619_modern_logo_url.svg,3138,Лидер 3,https://www.banki.ru/products/deposits/deposit/25851/,13.6,13.6,30000,,91,91.0,RUB,13.6,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.7,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.6,13.6
619,Банк Жилищного Финансирования,https://cdn.banki.ru/cdn/bank/619_modern_logo_url.svg,3138,Лидер 6,https://www.banki.ru/products/deposits/deposit/25852/,12.8,12.8,30000,,181,181.0,RUB,12.8,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,0.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,12.8,12.8
190178,Свой Банк,https://cdn.banki.ru/cdn/bank/190178_modern_logo_url.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/25294/,13.44,13.44,30000,30000000.0,91,91.0,RUB,13.59,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,есть,по ставке до востребования,13.59,13.59
190178,Свой Банк,https://cdn.banki.ru/cdn/bank/190178_modern_logo_url.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/25818/,13.23,13.23,30000,30000000.0,121,121.0,RUB,13.45,True,True,False,False,,,,есть,по ставке до востребования,13.45,13.45
190178,Свой Банк,https://cdn.banki.ru/cdn/bank/190178_modern_logo_url.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/24800/,12.99,12.99,30000,30000000.0,181,181.0,RUB,13.34,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,0.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,есть,по ставке до востребования,13.34,13.34
190178,Свой Банк,https://cdn.banki.ru/cdn/bank/190178_modern_logo_url.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/24801/,9.57,9.57,30000,30000000.0,367,367.0,RUB,10.0,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,0.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,есть,по ставке до востребования,10.0,10.0
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской (Банки.ру),https://www.banki.ru/products/deposits/deposit/26203/,13.6,13.6,100000,5000000.0,123,123.0,RUB,13.6,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke_2026/,нет,по ставке до востребования,13.6,13.6
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской (Банки.ру),https://www.banki.ru/products/deposits/deposit/26075/,12.75,12.75,100000,5000000.0,310,310.0,RUB,12.75,True,True,False,False,,,,нет,по ставке до востребования,12.75,12.75
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Морской (Банки.ру),https://www.banki.ru/products/deposits/deposit/26072/,11.1,11.1,100000,5000000.0,31,31.0,RUB,11.1,True,True,False,False,,,,нет,по ставке до востребования,11.1,11.1
76555,МОРСКОЙ БАНК,https://cdn.banki.ru/cdn/bank/76555_modern_logo_url.svg,77,Накопительный счет (Банки.ру),https://www.banki.ru/products/deposits/deposit/25936/,12.5,12.5,1,50000000.0,1,,RUB,12.5,False,True,True,True,,,,есть,на льготных условиях,12.5,12.5
